Asset_ID,Name Sort Not sorted  Name,Version Sort Not sorted  Version,Software Manufacturer Sort Not sorted  Software Manufacturer,Type Sort Not sorted  Type,Installation Date Sort Not sorted  Installation Date,Installation Directory Sort Not sorted  Installation Directory,File Count Sort Not sorted  File Count,0,1
2938,Mobility Print,1.0,PaperCut Software,Application,,C:\Program Files (x86)\PaperCut Mobility Print\v2025-10-08-0903,13.0,,
2938,MoUSO Core Worker Process,1507.2512,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\Packages\Preview\amd64,1.0,,
2938,MoUSO Core Worker Process,1451.2512,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\amd64,1.0,,
2938,Mozilla Maintenance Service,102.0,Mozilla,Add/Remove Programs,,,,,
2938,Mozilla Thunderbird 68.6.0 (x86 en-US),68.6,Mozilla,Add/Remove Programs,,C:\Program Files (x86)\Mozilla Thunderbird,,,
2938,Mozilla Thunderbird ESR (x64 en-US),140.7,Mozilla,Add/Remove Programs,,C:\Program Files\Mozilla Thunderbird,,,
2938,Narrator Home,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\microsoft.windows.narratorquickstart_8wekyb3d8bbwe,1.0,,
2938,Notepad,10.0,Microsoft Corporation Inc.,Application,,C:\Windows,1.0,,
2938,Notifications host process,1451.2512,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\amd64,1.0,,
2938,Notifications host process,1507.2512,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\Packages\Preview\amd64,1.0,,
2938,OESIS V4 3rd Party Host,4.3,OPSWAT Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin\opswat,2.0,,
2938,Office Licensing Admin Access Provider,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
2938,Office Source Engine,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\Source Engine,1.0,,
2938,Office Subscription Licensing Heartbeat,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
2938,Office Telemetry Agent,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
2938,Office Telemetry Dashboard,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
2938,Office Telemetry Log,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
